gw_paint_fid,casual,temperature,registered,hour,feeling_temp
L_1,12,3.28,102,11,-4.0012
L_1,14,3.28,140,12,-2.998
L_1,14,4.22,140,13,-2.0014
L_1,10,4.22,119,14,-2.0014
L_1,15,4.22,123,15,-2.0014
L_1,18,5.16,215,16,-0.0016
L_1,15,5.16,317,17,-0.0016
L_1,7,4.22,294,18,-0.9982
L_1,7,4.22,199,19,-0.0016
L_1,6,3.28,130,20,-0.0016
L_1,7,3.28,95,21,-2.0014
L_1,7,1.4,58,22,-4.0012
L_1,5,0.46,60,23,-4.0012
L_1,2,-0.48,42,0,-4.0012
L_1,6,-0.48,44,1,-6.001
L_1,6,-0.48,32,2,-4.9978
L_1,6,-1.42,14,3,-4.9978
L_1,0,-1.42,3,4,-6.001
L_1,0,-1.42,4,5,-6.001
L_1,0,-1.42,5,6,-6.001
L_1,0,-1.42,24,7,-6.001
L_1,3,-2.36,89,8,-6.001
L_1,3,-1.42,78,9,-4.9978
L_1,14,-0.48,135,10,-0.9982
L_1,28,1.4,150,11,-2.998
L_1,30,2.34,189,12,-2.0014
L_1,38,2.34,182,13,-2.0014
L_1,52,3.28,179,14,-2.0014
L_1,49,3.28,177,15,-2.0014
L_1,28,3.28,178,16,-0.9982
L_1,15,3.28,129,17,-0.9982
L_1,21,2.34,122,18,-0.9982
L_1,12,1.4,90,19,-2.998
L_1,8,1.4,95,20,-2.998
L_1,3,0.46,66,21,-4.9978
L_1,4,-0.48,62,22,-6.9976
L_1,5,-0.48,71,23,-6.001
L_1,9,-0.48,50,0,-6.9976
L_1,2,-0.48,40,1,-6.9976
L_1,5,-0.48,38,2,-6.9976
L_1,1,-0.48,24,3,-6.9976
L_1,1,-0.48,5,4,-6.9976
L_1,0,-0.48,5,5,-6.9976
L_1,1,-1.42,7,6,-8.0008
L_1,3,-2.36,14,7,-8.0008
L_1,2,-2.36,34,8,-8.0008
L_1,10,-2.36,80,9,-6.9976
L_1,11,-1.42,115,10,-8.0008
L_1,21,-0.48,144,11,-6.001
L_1,42,0.46,192,12,-4.9978
L_1,40,1.4,184,13,-4.0012
L_1,25,1.4,163,14,-4.0012
L_1,33,2.34,173,15,-0.9982
L_1,31,2.34,174,16,-2.0014
L_1,15,2.34,131,17,-2.0014
L_1,7,0.46,113,18,-4.0012
L_1,9,-0.48,101,19,-4.9978
L_1,10,-0.48,85,20,-4.0012
L_1,1,-0.48,71,21,-4.9978
L_1,2,0.46,58,22,-2.0014
L_1,3,-0.48,26,23,-2.998
L_1,2,-1.42,23,0,-6.001
L_1,2,-1.42,18,1,-4.9978
L_1,3,-1.42,14,2,-2.0014
L_1,0,-2.36,3,3,-2.998
L_1,2,-2.36,6,4,-6.001
L_1,1,-2.36,5,5,-4.9978
L_1,0,-3.3,13,6,-6.9976
L_1,5,-3.3,28,7,-6.9976
L_1,3,-3.3,75,8,-8.0008
L_1,7,-3.3,89,9,-8.0008
L_1,19,-1.42,107,10,-6.9976
L_1,21,-0.48,158,11,-6.001
L_1,20,1.4,165,12,-4.0012
L_1,26,3.28,202,13,-2.998
L_1,23,3.28,158,14,-2.0014
L_1,17,4.22,175,15,-2.0014
L_1,22,4.22,158,16,-0.9982
L_1,19,4.22,174,17,-0.9982
L_1,6,4.22,175,18,-0.9982
L_1,10,4.22,134,19,-0.0016
L_1,2,4.22,88,20,-0.0016
L_1,3,5.16,46,21,1.0016
L_1,4,6.1,39,22,1.9982
L_1,0,4.22,28,23,-0.9982
L_1,0,4.22,12,0,-0.9982
L_1,0,5.16,2,1,1.0016
L_1,0,5.16,12,2,1.9982
L_1,0,7.04,2,4,3.998
L_1,0,7.04,13,5,3.998
L_1,0,6.1,57,6,3.0014
L_1,5,6.1,121,7,3.0014
L_1,3,6.1,90,8,3.0014
L_1,7,7.04,61,9,3.998
L_1,1,6.1,61,10,3.0014
L_1,2,7.98,73,11,7.001
L_1,3,7.04,83,12,3.998
L_1,8,9.86,95,13,9.9974
L_1,12,12.68,120,14,13.0004
L_1,6,12.68,123,15,13.0004
L_1,14,13.62,205,16,13.997
L_3,20,13.62,442,17,13.997
L_3,12,13.62,451,18,13.997
L_1,11,13.62,297,19,13.997
L_1,11,13.62,169,20,13.997
L_1,6,13.62,174,21,13.997
L_1,5,13.62,85,22,13.997
L_1,1,13.62,60,23,13.997
L_1,3,13.62,14,0,13.997
L_1,0,13.62,10,1,13.997
L_1,1,12.68,1,2,13.0004
L_1,1,12.68,3,3,13.0004
L_1,0,7.98,1,4,3.0014
L_1,0,7.98,29,5,3.0014
L_1,0,7.98,88,6,3.0014
L_1,1,7.04,262,7,3.0014
L_3,15,6.1,474,8,1.9982
L_1,6,5.16,196,9,1.0016
L_1,5,6.1,88,10,1.9982
L_1,4,6.1,110,11,1.9982
L_1,6,6.1,155,12,1.0016
L_1,6,6.1,124,13,1.9982
L_1,7,6.1,98,14,1.9982
L_1,8,6.1,122,15,1.0016
L_1,13,5.16,163,16,-0.9982
L_1,8,4.22,338,17,-2.0014
L_1,8,3.28,347,18,-2.0014
L_1,5,2.34,251,19,-2.998
L_1,1,2.34,164,20,-2.0014
L_1,5,1.4,119,21,-4.9978
L_1,4,0.46,74,22,-4.9978
L_1,2,-0.48,36,23,-6.9976
L_1,0,-1.42,16,0,-6.9976
L_1,0,-1.42,5,1,-6.001
L_1,0,-1.42,3,2,-6.001
L_1,0,-2.36,4,3,-6.001
L_1,0,-2.36,1,4,-6.001
L_1,0,-2.36,19,5,-8.0008
L_1,0,-2.36,86,6,-6.9976
L_1,2,-2.36,204,7,-4.9978
L_3,9,-2.36,414,8,-6.001
L_1,6,-2.36,204,9,-2.998
L_1,10,-1.42,98,10,-2.0014
L_1,6,-0.48,93,11,-4.9978
L_1,5,1.4,106,12,-2.998
L_1,6,2.34,118,13,-2.0014
L_1,15,3.28,104,14,-0.9982
L_1,9,4.22,118,15,-0.9982
L_1,8,4.22,185,16,-0.9982
L_1,21,4.22,364,17,-0.9982
L_1,16,4.22,345,18,-0.9982
L_1,5,4.22,229,19,-0.9982
L_1,7,4.22,184,20,-2.0014
L_1,4,4.22,117,21,-0.9982
L_1,0,4.22,90,22,-0.9982
L_1,1,4.22,55,23,-0.9982
L_1,3,4.22,24,0,-0.9982
L_1,0,4.22,15,1,1.9982
L_1,0,4.22,11,2,1.9982
L_1,0,3.28,4,3,1.0016
L_1,0,2.34,3,4,-0.0016
L_1,0,2.34,19,5,-0.0016
L_1,0,3.28,68,6,-2.0014
L_1,2,2.34,183,7,-2.0014
L_3,4,2.34,421,8,-2.0014
L_1,21,2.34,242,9,-2.998
L_1,1,2.34,96,10,-2.0014
L_1,6,1.4,117,11,-4.0012
L_1,5,1.4,119,12,-4.0012
L_1,12,2.34,144,13,-2.0014
L_1,8,2.34,107,14,-2.0014
L_1,12,2.34,144,15,-0.9982
L_1,11,1.4,163,16,-2.0014
L_1,9,2.34,340,17,1.0016
L_1,5,1.4,296,18,-0.9982
L_1,6,1.4,186,19,-0.9982
L_1,1,1.4,141,20,-0.9982
L_1,5,1.4,99,21,-0.9982
L_1,1,1.4,71,22,-2.998
L_1,3,-0.48,35,23,-6.001
L_1,0,-0.48,24,0,-6.001
L_1,1,-1.42,22,1,-6.9976
L_1,1,-1.42,25,2,-2.0014
L_1,0,-1.42,13,3,-4.0012
L_1,0,-0.48,1,4,-2.998
L_1,0,-0.48,2,5,-4.0012
L_1,0,-0.48,1,6,-4.9978
L_1,3,-0.48,10,7,-4.9978
L_1,3,-0.48,22,8,-6.001
L_1,2,-0.48,40,9,-6.001
L_1,0,-0.48,45,10,-6.001
L_1,1,0.46,62,11,-2.0014
L_1,5,1.4,62,12,-2.0014
L_1,10,1.4,66,13,-2.998
L_1,6,1.4,89,14,-2.998
L_1,6,1.4,113,15,-2.998
L_1,5,1.4,113,16,-4.0012
L_1,7,1.4,99,17,-4.0012
L_1,3,1.4,107,18,-4.0012
L_1,0,0.46,85,19,-6.001
L_1,5,0.46,62,20,-4.9978
L_1,5,0.46,64,21,-6.001
L_1,3,0.46,56,22,-4.9978
L_1,1,-0.48,51,23,-6.001
L_1,1,-0.48,51,0,-6.9976
L_1,1,0.46,49,1,-4.9978
L_1,1,0.46,46,2,-4.9978
L_1,1,0.46,20,3,-4.9978
L_1,1,-0.48,1,4,-6.9976
L_1,1,-0.48,2,5,-6.001
L_1,0,-0.48,4,6,-6.001
L_1,2,-0.48,11,7,-6.001
L_1,3,-0.48,29,8,-6.001
L_1,9,-0.48,54,9,-6.001
L_1,9,-0.48,120,10,-6.9976
L_1,18,-0.48,115,11,-6.001
L_1,24,-0.48,161,12,-6.001
L_1,24,-0.48,175,13,-4.0012
L_1,19,-0.48,163,14,-4.9978
L_1,27,-0.48,149,15,-6.001
L_1,12,-0.48,143,16,-6.001
L_1,8,-0.48,100,17,-4.0012
L_1,11,-0.48,110,18,-4.0012
L_1,9,-0.48,80,19,-4.0012
L_1,5,-0.48,69,20,-4.9978
L_1,8,-0.48,36,21,-4.0012
L_1,0,-0.48,58,22,-2.998
L_1,2,-0.48,35,23,-4.0012
L_1,2,0.46,17,0,-0.0016
L_1,0,0.46,4,1,-2.0014
L_1,0,0.46,2,2,-2.0014
L_1,0,0.46,1,3,-0.0016
L_1,0,1.4,1,4,1.0016
L_1,0,1.4,19,5,1.0016
L_1,6,1.4,36,6,1.0016
L_1,8,1.4,114,7,1.0016
L_1,5,1.4,267,8,-2.0014
L_1,13,1.4,198,9,-0.9982
L_1,10,1.4,139,10,1.0016
L_1,5,1.4,57,11,-0.9982
L_1,10,2.34,52,12,1.9982
L_1,5,2.34,32,13,1.0016
L_1,13,2.34,48,14,-0.9982
L_1,10,2.34,64,15,-2.0014
L_1,14,3.28,108,16,-0.0016
L_1,6,3.28,270,17,1.0016
L_1,7,3.28,275,18,-0.0016
L_1,9,4.22,211,19,1.0016
L_1,8,4.22,161,20,1.0016
L_1,8,4.22,112,21,-0.0016
L_1,4,4.22,64,22,-0.0016
L_1,2,5.16,35,23,1.0016
L_1,6,6.1,19,0,3.0014
L_1,2,7.04,7,1,3.998
L_1,2,7.04,6,2,3.998
L_1,0,7.04,3,3,5.9978
L_1,0,6.1,2,4,5.0012
L_1,0,6.1,26,5,5.0012
L_1,1,7.04,88,6,5.0012
L_1,11,7.04,221,7,5.9978
L_3,11,7.04,479,8,5.9978
L_1,11,7.04,244,9,5.9978
L_1,23,7.04,93,10,5.9978
L_1,30,7.98,123,11,5.9978
L_1,25,7.98,150,12,5.9978
L_1,33,7.98,170,13,5.9978
L_1,35,8.92,138,14,7.001
L_1,52,10.8,156,15,11.0006
L_1,35,10.8,243,16,11.0006
L_3,41,11.74,474,17,11.9972
L_3,32,10.8,391,18,11.0006
L_1,20,12.68,311,19,13.0004
L_1,18,7.04,211,20,7.001
L_1,18,8.92,154,21,9.0008
L_1,14,7.04,111,22,7.001
L_1,19,7.04,80,23,7.001
L_1,6,4.22,25,0,3.998
L_1,4,6.1,9,1,3.0014
L_1,3,5.16,3,2,1.9982
L_1,0,4.22,1,3,1.0016
L_1,0,4.22,4,4,-0.0016
L_1,0,4.22,33,5,-0.0016
L_1,1,3.28,87,6,-0.9982
L_1,14,3.28,243,7,-0.9982
L_3,18,3.28,495,8,-0.9982
L_1,18,3.28,218,9,-0.9982
L_1,30,4.22,111,10,-0.9982
L_1,52,6.1,105,11,1.9982
L_1,46,7.04,147,12,5.9978
L_1,63,7.98,149,13,5.9978
L_1,53,7.98,107,14,7.001
L_1,30,8.92,125,15,9.0008
L_1,29,7.98,217,16,5.9978
L_3,27,8.92,443,17,7.001
L_3,24,7.04,415,18,5.9978
L_1,5,7.98,311,19,7.9976
L_1,10,7.04,225,20,5.0012
L_1,19,6.1,166,21,5.9978
L_1,12,6.1,101,22,5.0012
L_1,3,5.16,63,23,5.0012
L_1,3,5.16,22,0,3.0014
L_1,5,5.16,16,1,5.0012
L_1,1,5.16,6,2,1.9982
L_1,1,5.16,5,3,3.998
L_1,0,5.16,3,4,5.0012
L_1,0,6.1,28,5,5.0012
L_1,0,5.16,88,6,5.0012
L_1,11,5.16,228,7,3.998
L_3,16,5.16,514,8,3.998
L_1,18,6.1,256,9,5.9978
L_1,16,6.1,92,10,3.998
L_1,11,6.1,100,11,5.0012
L_1,29,7.98,136,12,5.9978
L_1,17,9.86,156,13,9.9974
L_1,16,10.8,112,14,11.0006
L_1,22,11.74,142,15,11.9972
L_1,15,10.8,209,16,11.0006
L_3,16,11.74,397,17,11.9972
L_3,12,11.74,394,18,11.9972
L_1,11,10.8,302,19,11.0006
L_1,8,10.8,216,20,11.0006
L_1,8,10.8,184,21,11.0006
L_1,3,9.86,139,22,9.9974
L_1,5,10.8,86,23,11.0006
L_1,6,10.8,32,0,11.0006
L_1,6,10.8,23,1,11.0006
L_1,2,11.74,11,2,11.9972
L_1,3,11.74,5,3,11.9972
L_1,1,10.8,3,4,11.0006
L_1,0,11.74,24,5,11.9972
L_1,0,11.74,72,6,11.9972
L_1,6,11.74,128,7,11.9972
L_1,14,15.5,206,8,15.9968
L_1,6,15.5,101,9,15.9968
L_1,9,14.56,117,10,15.0002
L_1,10,14.56,95,11,15.0002
L_1,25,15.5,155,12,15.9968
L_1,26,15.5,175,13,15.9968
L_1,23,15.5,153,14,15.9968
L_1,27,14.56,170,15,15.0002
L_1,26,12.68,241,16,13.0004
L_3,16,11.74,406,17,11.9972
L_1,20,10.8,363,18,11.0006
L_1,10,8.92,241,19,5.9978
L_1,6,7.98,153,20,3.998
L_1,8,7.98,127,21,3.0014
L_1,11,7.98,108,22,3.998
L_1,8,7.04,78,23,3.0014
L_1,1,6.1,68,0,3.0014
L_1,1,6.1,57,1,3.998
L_1,3,4.22,38,2,3.998
L_1,1,4.22,16,3,3.0014
L_1,0,4.22,8,4,1.0016
L_1,0,3.28,10,5,1.0016
L_1,3,3.28,12,6,3.0014
L_1,3,2.34,28,7,1.9982
L_1,9,1.4,82,8,-0.9982
L_1,13,2.34,145,9,1.9982
L_1,27,4.22,164,10,1.9982
L_1,55,6.1,241,11,3.998
L_1,70,6.1,244,12,3.0014
L_1,80,7.98,293,13,5.0012
L_2,123,9.86,239,14,9.9974
L_1,90,10.8,320,15,11.0006
L_2,131,11.74,276,16,11.9972
L_1,57,11.74,233,17,11.9972
L_1,40,11.74,201,18,11.9972
L_1,33,11.74,173,19,11.9972
L_1,5,10.8,115,20,11.0006
L_1,18,8.92,109,21,5.9978
L_1,6,7.98,97,22,5.9978
L_1,6,7.04,79,23,5.0012
L_1,15,6.1,81,0,3.0014
L_1,5,6.1,68,1,1.9982
L_1,3,5.16,48,2,1.0016
L_1,4,4.22,17,3,1.0016
L_1,0,3.28,5,4,1.0016
L_1,1,1.4,6,5,-2.0014
L_1,1,1.4,4,6,-0.9982
L_1,0,1.4,12,7,-2.0014
L_1,9,0.46,61,8,-2.998
L_1,13,0.46,98,9,-2.998
L_1,38,3.28,153,10,-0.0016
L_1,57,5.16,198,11,1.9982
L_1,73,7.04,215,12,3.998
L_1,78,7.04,238,13,3.998
L_1,51,7.04,229,14,3.998
L_1,68,8.92,242,15,5.9978
L_1,54,8.92,268,16,5.9978
L_1,33,8.92,201,17,5.9978
L_1,17,7.98,151,18,3.998
L_1,14,7.04,145,19,3.998
L_1,13,6.1,98,20,3.0014
L_1,0,6.1,69,21,3.0014
L_1,7,7.04,57,22,3.0014
L_1,4,6.1,21,23,1.9982
L_1,0,7.04,10,0,3.0014
L_1,0,4.22,9,1,-0.9982
L_1,1,3.28,6,2,-2.0014
L_1,0,3.28,4,3,-0.9982
L_1,0,1.4,5,4,-2.0014
L_1,0,1.4,26,5,-2.0014
L_1,0,2.34,80,6,-2.0014
L_1,4,2.34,221,7,-2.0014
L_3,12,1.4,481,8,-2.998
L_1,5,1.4,193,9,-2.998
L_1,3,2.34,82,10,-2.0014
L_1,6,4.22,93,11,1.0016
L_1,5,4.22,129,12,-0.9982
L_1,15,6.1,117,13,3.0014
L_1,15,7.04,100,14,5.9978
L_1,7,7.04,131,15,5.0012
L_1,11,7.98,210,16,5.9978
L_3,16,8.92,422,17,7.001
L_3,11,7.98,399,18,5.9978
L_1,8,6.1,298,19,5.0012
L_1,2,6.1,179,20,3.998
L_1,3,6.1,159,21,3.998
L_1,2,5.16,92,22,1.9982
L_1,0,4.22,52,23,1.0016
L_1,0,5.16,15,0,1.9982
L_1,1,6.1,7,1,1.9982
L_1,0,6.1,2,2,3.0014
L_1,0,6.1,2,3,3.0014
L_1,0,6.1,1,4,3.0014
L_1,0,6.1,22,5,3.0014
L_1,0,5.16,104,6,1.9982
L_1,6,4.22,273,7,1.0016
L_3,14,4.22,498,8,1.9982
L_1,30,6.1,231,9,3.0014
L_1,34,7.04,110,10,5.0012
L_1,14,10.8,125,11,11.0006
L_1,13,10.8,181,12,11.0006
L_1,27,13.62,171,13,13.997
L_1,18,15.5,142,14,15.9968
L_1,27,17.38,150,15,18.0032
L_1,30,17.38,277,16,18.0032
L_3,41,17.38,518,17,18.0032
L_3,16,17.38,486,18,18.0032
L_1,22,15.5,306,19,15.9968
L_1,15,10.8,223,20,11.0006
L_1,3,13.62,162,21,13.997
L_1,11,12.68,118,22,13.0004
L_1,2,12.68,61,23,13.0004
L_1,0,12.68,31,0,13.0004
L_1,0,12.68,4,1,13.0004
L_1,1,12.68,6,2,13.0004
L_1,0,12.68,3,3,13.0004
L_1,0,10.8,1,4,11.0006
L_1,0,10.8,18,5,11.0006
L_1,0,10.8,67,6,11.0006
L_1,7,9.86,201,7,9.9974
L_3,15,8.92,505,8,7.9976
L_1,9,8.92,267,9,7.001
L_1,9,10.8,124,10,11.0006
L_1,27,10.8,116,11,11.0006
L_1,26,12.68,153,12,13.0004
L_1,12,13.62,174,13,13.997
L_1,33,21.14,159,14,24.9992
L_1,25,20.2,169,15,24.9992
L_1,22,20.2,261,16,24.9992
L_3,31,19.26,508,17,20.003
L_3,12,18.32,514,18,18.9998
L_1,20,17.38,315,19,18.0032
L_1,10,16.44,254,20,17.0
L_1,16,16.44,217,21,17.0
L_1,7,15.5,133,22,15.9968
L_1,22,13.62,75,23,13.997
L_1,7,13.62,24,0,13.997
L_1,3,13.62,14,1,13.997
L_1,2,11.74,7,2,11.9972
L_1,0,11.74,2,3,11.9972
L_1,0,10.8,1,4,11.0006
L_1,0,10.8,19,5,11.0006
L_1,1,8.92,73,6,9.0008
L_1,4,8.92,201,7,9.0008
L_3,9,10.8,436,8,11.0006
L_1,15,9.86,213,9,9.9974
L_1,6,11.74,72,10,11.9972
L_1,6,10.8,99,11,11.0006
L_1,8,11.74,140,12,11.9972
L_1,13,11.74,124,13,11.9972
L_1,12,10.8,129,14,11.0006
L_1,24,13.62,150,15,13.997
L_1,18,13.62,211,16,13.997
L_3,13,11.74,437,17,11.9972
L_3,17,10.8,393,18,11.0006
L_1,16,9.86,311,19,9.9974
L_1,9,8.92,204,20,5.0012
L_1,4,7.98,144,21,3.998
L_1,3,7.04,106,22,3.0014
L_1,0,7.04,61,23,3.998
L_1,1,7.04,37,0,3.0014
L_1,3,6.1,19,1,1.9982
L_1,0,6.1,6,2,3.0014
L_1,0,5.16,4,3,1.0016
L_1,0,4.22,2,4,1.0016
L_1,0,4.22,17,5,1.0016
L_1,0,3.28,88,6,-0.0016
L_1,10,3.28,216,7,-0.9982
L_3,12,3.28,429,8,-0.9982
L_1,18,3.28,252,9,-0.9982
L_1,15,5.16,114,10,1.0016
L_1,15,7.04,149,11,3.998
L_1,25,7.98,191,12,5.9978
L_1,25,8.92,173,13,7.9976
L_1,22,8.92,148,14,7.001
L_1,48,9.86,168,15,9.9974
L_1,36,10.8,275,16,11.0006
L_3,30,10.8,458,17,11.0006
L_1,17,9.86,368,18,9.9974
L_1,11,7.98,256,19,7.001
L_1,8,7.98,155,20,7.001
L_1,8,7.98,126,21,7.001
L_1,3,7.98,116,22,7.001
L_1,3,4.22,74,23,1.9982
L_1,10,4.22,76,0,1.9982
L_1,0,4.22,43,1,1.9982
L_1,6,3.28,38,2,1.0016
L_1,1,3.28,17,3,3.0014
L_1,1,3.28,5,4,1.0016
L_1,1,3.28,3,5,1.0016
L_1,1,2.34,4,6,-0.9982
L_1,1,3.28,27,7,-0.0016
L_1,4,3.28,86,8,3.0014
L_1,16,3.28,141,9,-0.0016
L_1,31,3.28,193,10,1.0016
L_1,46,6.1,224,11,5.9978
L_1,40,6.1,260,12,5.0012
L_1,58,6.1,244,13,3.0014
L_1,47,7.04,229,14,3.998
L_1,61,7.04,244,15,3.998
L_1,20,7.98,123,16,5.9978
L_1,13,6.1,54,17,3.0014
L_1,6,5.16,58,18,1.9982
L_1,5,4.22,75,19,1.9982
L_1,4,3.28,73,20,-0.9982
L_1,4,3.28,74,21,-0.0016
L_1,4,3.28,91,22,1.0016
L_1,4,3.28,66,23,-0.0016
L_1,3,3.28,58,0,-0.0016
L_1,5,3.28,46,1,1.0016
L_1,4,3.28,59,2,1.0016
L_1,4,3.28,13,3,1.0016
L_1,0,3.28,9,4,-0.0016
L_1,0,4.22,4,5,1.0016
L_1,0,4.22,4,6,-0.0016
L_1,0,3.28,16,7,-0.0016
L_1,4,3.28,58,8,-0.0016
L_1,9,3.28,83,9,-0.9982
L_1,10,4.22,138,10,-0.0016
L_1,22,4.22,160,11,1.0016
L_1,25,4.22,223,12,1.0016
L_1,33,5.16,241,13,1.9982
L_1,40,6.1,203,14,3.998
L_1,55,6.1,217,15,3.0014
L_1,35,6.1,261,16,3.0014
L_1,31,7.04,275,17,5.0012
L_1,10,6.1,171,18,3.0014
L_1,6,6.1,63,19,3.0014
L_1,3,5.16,47,20,1.9982
L_1,6,5.16,60,21,3.0014
L_1,9,4.22,182,22,1.9982
L_1,4,3.28,38,23,-0.0016
L_1,7,3.28,14,0,-0.0016
L_1,0,2.34,6,1,1.0016
L_1,0,2.34,3,2,1.9982
L_1,0,0.46,2,4,-2.0014
L_1,0,0.46,17,5,-2.0014
L_1,0,-0.48,72,6,-4.0012
L_1,5,-0.48,229,7,-4.0012
L_3,10,-0.48,434,8,-4.0012
L_1,8,0.46,269,9,-2.0014
L_1,20,2.34,96,10,-0.0016
L_1,12,4.22,104,11,1.9982
L_1,19,7.04,131,12,5.0012
L_1,17,9.86,124,13,9.9974
L_1,14,10.8,126,14,11.0006
L_1,25,11.74,146,15,11.9972
L_1,13,10.8,215,16,11.0006
L_3,13,10.8,417,17,11.0006
L_3,11,9.86,426,18,9.9974
L_1,7,8.92,284,19,5.9978
L_1,7,7.98,194,20,5.9978
L_1,11,7.04,143,21,5.0012
L_1,4,6.1,83,22,3.998
L_1,3,6.1,43,23,3.998
L_1,1,6.1,22,0,3.0014
L_1,8,5.16,6,1,3.0014
L_1,0,6.1,4,2,5.9978
L_1,1,6.1,1,3,5.9978
L_1,0,6.1,3,4,5.9978
L_1,0,7.04,15,5,5.9978
L_1,2,7.04,98,6,3.998
L_1,6,7.04,293,7,7.001
L_3,7,6.1,522,8,5.0012
L_1,11,7.04,278,9,5.9978
L_1,12,7.98,104,10,5.9978
L_1,9,8.92,120,11,7.001
L_1,9,10.8,163,12,11.0006
L_1,15,12.68,169,13,13.0004
L_1,11,12.68,127,14,13.0004
L_1,13,12.68,133,15,13.0004
L_1,19,12.68,257,16,13.0004
L_3,15,12.68,494,17,13.0004
L_3,10,11.74,508,18,11.9972
L_1,11,9.86,327,19,9.9974
L_1,6,8.92,206,20,7.001
L_1,20,7.98,170,21,7.001
L_1,11,7.04,107,22,5.0012
L_1,2,7.04,49,23,5.9978
L_1,2,6.1,21,0,3.0014
L_1,1,5.16,9,1,1.9982
L_1,0,4.22,1,2,3.998
L_1,0,4.22,1,3,3.998
L_1,0,3.28,1,4,1.0016
L_1,0,3.28,20,5,1.0016
L_1,3,3.28,95,6,3.0014
L_1,5,3.28,276,7,1.0016
L_3,13,3.28,495,8,-0.9982
L_1,8,3.28,245,9,1.0016
L_1,1,4.22,107,10,1.0016
L_1,5,4.22,97,11,1.0016
L_1,14,5.16,124,12,1.0016
L_1,15,5.16,111,13,3.0014
L_1,8,6.1,100,14,3.998
L_1,5,6.1,49,15,5.0012
L_1,2,4.22,73,16,1.9982
L_1,8,3.28,147,17,1.0016
L_1,4,3.28,163,18,1.0016
L_1,3,3.28,158,19,1.0016
L_1,3,3.28,122,20,-0.0016
L_1,3,3.28,126,21,-0.9982
L_1,3,3.28,95,22,-0.0016
L_1,3,3.28,57,23,-0.0016
L_1,3,3.28,23,0,-0.0016
L_1,2,3.28,10,1,-0.0016
L_1,0,2.34,2,2,-0.9982
L_1,0,2.34,4,3,-2.0014
L_1,0,2.34,1,4,-2.998
L_1,0,1.4,18,5,-4.0012
L_1,1,1.4,75,6,-4.0012
L_1,4,1.4,263,7,-2.998
L_3,11,1.4,473,8,-2.998
L_1,9,1.4,229,9,-2.998
L_1,7,2.34,90,10,-2.0014
L_1,4,3.28,95,11,-0.9982
L_1,10,4.22,148,12,-0.9982
L_1,10,6.1,144,13,1.9982
L_1,18,7.04,126,14,3.998
L_1,14,7.04,120,15,3.998
L_1,15,7.98,223,16,5.9978
L_3,12,7.98,387,17,5.9978
L_3,13,7.98,404,18,5.9978
L_1,8,7.04,287,19,5.9978
L_1,2,7.04,197,20,7.001
L_1,8,6.1,169,21,5.0012
L_1,3,6.1,104,22,5.9978
L_1,9,6.1,75,23,5.9978
L_1,4,5.16,39,0,3.998
L_1,2,5.16,11,1,3.998
L_1,7,4.22,9,2,3.0014
L_1,0,4.22,5,3,3.0014
L_1,0,4.22,2,4,3.0014
L_1,0,3.28,17,5,-0.9982
L_1,3,1.4,61,6,-2.998
L_1,5,1.4,225,7,-2.0014
L_3,1,1.4,447,8,-2.0014
L_1,10,2.34,265,9,-0.9982
L_1,5,4.22,119,10,1.9982
L_1,19,5.16,134,11,3.0014
L_1,8,6.1,168,12,3.998
L_1,22,6.1,170,13,5.0012
L_1,8,7.04,138,14,5.9978
L_1,27,7.04,164,15,5.9978
L_1,28,7.98,240,16,5.0012
L_3,15,7.98,381,17,5.9978
L_1,14,6.1,345,18,3.998
L_1,16,7.04,246,19,7.001
L_1,7,7.04,144,20,7.001
L_1,14,7.04,108,21,5.9978
L_1,11,7.04,102,22,7.001
L_1,1,6.1,64,23,5.0012
L_1,3,6.1,50,0,3.998
L_1,2,5.16,43,1,3.0014
L_1,2,4.22,24,2,1.0016
L_1,0,3.28,9,3,-0.9982
L_1,0,3.28,4,4,-0.9982
L_1,0,2.34,2,5,-0.9982
L_1,1,2.34,8,6,-0.9982
L_1,0,2.34,19,7,-0.9982
L_1,1,2.34,77,8,-0.9982
L_1,5,2.34,85,9,-0.0016
L_1,23,2.34,143,10,-0.0016
L_1,26,3.28,157,11,1.0016
L_1,25,4.22,196,12,1.0016
L_1,18,4.22,217,13,-0.0016
L_1,38,4.22,205,14,-0.0016
L_1,12,6.1,112,15,1.9982
L_1,12,2.34,134,16,-2.998
L_1,13,2.34,131,17,-4.0012
L_1,3,2.34,105,18,-4.0012
L_1,2,1.4,85,19,-6.001
L_1,1,-0.48,62,20,-8.0008
L_1,5,-1.42,43,21,-10.9972
L_1,0,-1.42,46,22,-8.9974
L_1,0,-2.36,20,23,-10.9972
L_1,0,-3.3,21,0,-10.9972
L_1,0,-4.24,24,1,-12.997
L_1,1,-3.3,26,2,-12.0004
L_1,0,-3.3,14,3,-12.997
L_1,0,-3.3,1,4,-12.997
L_1,0,-3.3,3,5,-10.9972
L_1,0,-3.3,2,6,-10.9972
L_1,0,-4.24,18,7,-10.0006
L_1,0,-4.24,26,8,-10.9972
L_1,3,-3.3,60,9,-10.0006
L_1,8,-2.36,83,10,-8.9974
L_1,3,-2.36,121,11,-8.9974
L_1,7,-1.42,133,12,-10.9972
L_1,10,-0.48,128,13,-8.0008
